Fecha,Hora,AGU,ATM,CEN,LDO,MIR,OBL,TLA,VAL
2001-07-28,20,41.000000,44.000000,51.000000,93.000000,17.000000,,30.000000,33.000000
2001-07-28,21,38.000000,37.000000,51.000000,112.000000,32.000000,,33.000000,28.000000
2001-07-28,22,43.000000,40.000000,49.000000,95.000000,34.000000,,33.000000,34.000000
2001-07-28,23,49.000000,37.000000,50.000000,93.000000,33.000000,,31.000000,30.000000
2001-07-29,00,50.000000,35.000000,47.000000,84.000000,30.000000,,27.000000,28.000000
2001-07-29,01,36.000000,25.000000,36.000000,50.000000,20.000000,,18.000000,27.000000
2001-07-29,02,40.000000,22.000000,31.000000,62.000000,18.000000,,19.000000,18.000000
2001-07-29,03,38.000000,19.000000,33.000000,66.000000,23.000000,,18.000000,13.000000
2001-07-29,04,41.000000,20.000000,34.000000,70.000000,23.000000,,17.000000,15.000000
2001-07-29,05,40.000000,23.000000,34.000000,66.000000,26.000000,,17.000000,13.000000
2001-07-29,06,45.000000,29.000000,42.000000,95.000000,34.000000,,21.000000,15.000000
2001-07-29,07,48.000000,37.000000,46.000000,84.000000,33.000000,,25.000000,23.000000
2001-07-29,08,40.000000,37.000000,48.000000,98.000000,32.000000,,31.000000,34.000000
2001-07-29,09,49.000000,30.000000,38.000000,82.000000,28.000000,,24.000000,34.000000
2001-07-29,10,49.000000,27.000000,35.000000,82.000000,19.000000,,22.000000,25.000000
2001-07-29,11,43.000000,25.000000,33.000000,79.000000,17.000000,,22.000000,19.000000
2001-07-29,12,38.000000,23.000000,33.000000,71.000000,18.000000,,21.000000,17.000000
2001-07-29,13,38.000000,22.000000,32.000000,73.000000,18.000000,,21.000000,16.000000
2001-07-29,14,39.000000,21.000000,31.000000,70.000000,17.000000,,20.000000,13.000000
2001-07-29,15,35.000000,20.000000,30.000000,65.000000,17.000000,,21.000000,11.000000
2001-07-29,16,36.000000,18.000000,31.000000,66.000000,19.000000,,22.000000,10.000000
2001-07-29,17,32.000000,17.000000,30.000000,65.000000,18.000000,,15.000000,9.000000
2001-07-29,18,38.000000,20.000000,30.000000,52.000000,22.000000,,,10.000000
2001-07-29,19,41.000000,29.000000,33.000000,67.000000,19.000000,,13.000000,16.000000
2001-07-29,20,39.000000,31.000000,44.000000,72.000000,24.000000,,26.000000,18.000000
2001-07-29,21,49.000000,31.000000,51.000000,89.000000,26.000000,,36.000000,24.000000
2001-07-29,22,41.000000,33.000000,48.000000,131.000000,31.000000,,43.000000,15.000000
2001-07-29,23,34.000000,21.000000,35.000000,119.000000,30.000000,,31.000000,14.000000
2001-07-30,00,33.000000,19.000000,30.000000,72.000000,18.000000,,19.000000,11.000000
2001-07-30,01,31.000000,18.000000,30.000000,54.000000,18.000000,,16.000000,10.000000
2001-07-30,02,35.000000,19.000000,29.000000,60.000000,18.000000,,15.000000,11.000000
2001-07-30,03,41.000000,19.000000,32.000000,65.000000,20.000000,,22.000000,14.000000
2001-07-30,04,39.000000,19.000000,34.000000,67.000000,25.000000,,26.000000,13.000000
2001-07-30,05,37.000000,22.000000,40.000000,68.000000,26.000000,,27.000000,14.000000
2001-07-30,06,39.000000,27.000000,41.000000,89.000000,29.000000,,28.000000,17.000000
2001-07-30,07,40.000000,31.000000,44.000000,81.000000,29.000000,,28.000000,27.000000
2001-07-30,08,44.000000,33.000000,46.000000,92.000000,29.000000,,30.000000,30.000000
2001-07-30,09,48.000000,31.000000,42.000000,87.000000,36.000000,,29.000000,31.000000
2001-07-30,10,49.000000,30.000000,39.000000,75.000000,34.000000,,27.000000,26.000000
2001-07-30,11,47.000000,28.000000,38.000000,78.000000,20.000000,,24.000000,24.000000
2001-07-30,12,40.000000,25.000000,34.000000,77.000000,20.000000,,24.000000,23.000000
2001-07-30,13,43.000000,25.000000,34.000000,72.000000,16.000000,,25.000000,21.000000
2001-07-30,14,45.000000,24.000000,33.000000,76.000000,20.000000,,26.000000,23.000000
2001-07-30,15,44.000000,24.000000,31.000000,61.000000,17.000000,,25.000000,20.000000
2001-07-30,16,41.000000,25.000000,36.000000,70.000000,20.000000,,21.000000,22.000000
2001-07-30,17,41.000000,29.000000,40.000000,67.000000,21.000000,,22.000000,24.000000
2001-07-30,18,43.000000,30.000000,42.000000,67.000000,26.000000,,21.000000,30.000000
2001-07-30,19,35.000000,32.000000,53.000000,75.000000,23.000000,,30.000000,21.000000
2001-07-30,20,41.000000,31.000000,55.000000,133.000000,32.000000,,43.000000,21.000000
2001-07-30,21,40.000000,31.000000,47.000000,127.000000,37.000000,,39.000000,20.000000
2001-07-30,22,36.000000,26.000000,45.000000,125.000000,31.000000,,41.000000,24.000000
2001-07-30,23,33.000000,24.000000,34.000000,113.000000,25.000000,,34.000000,15.000000
2001-07-31,00,31.000000,21.000000,38.000000,92.000000,18.000000,,26.000000,17.000000
2001-07-31,01,32.000000,19.000000,34.000000,69.000000,27.000000,,22.000000,12.000000
2001-07-31,02,36.000000,17.000000,30.000000,62.000000,18.000000,,23.000000,10.000000
2001-07-31,03,34.000000,18.000000,30.000000,65.000000,15.000000,,19.000000,14.000000
2001-07-31,04,36.000000,18.000000,29.000000,61.000000,24.000000,,18.000000,12.000000
2001-07-31,05,34.000000,19.000000,29.000000,63.000000,25.000000,,17.000000,10.000000
2001-07-31,06,48.000000,29.000000,39.000000,75.000000,31.000000,,22.000000,17.000000
2001-07-31,07,45.000000,34.000000,40.000000,90.000000,32.000000,,30.000000,31.000000
2001-07-31,08,49.000000,36.000000,41.000000,87.000000,29.000000,,27.000000,31.000000
2001-07-31,09,49.000000,32.000000,38.000000,79.000000,28.000000,,25.000000,34.000000
2001-07-31,10,44.000000,27.000000,36.000000,73.000000,21.000000,,26.000000,27.000000
2001-07-31,11,47.000000,25.000000,34.000000,69.000000,22.000000,,24.000000,22.000000
2001-07-31,12,37.000000,24.000000,32.000000,74.000000,18.000000,,24.000000,23.000000
2001-07-31,13,42.000000,25.000000,33.000000,71.000000,25.000000,,26.000000,21.000000
2001-07-31,14,50.000000,22.000000,32.000000,73.000000,26.000000,,25.000000,19.000000
2001-07-31,15,45.000000,23.000000,32.000000,70.000000,22.000000,,24.000000,16.000000
2001-07-31,16,41.000000,22.000000,30.000000,68.000000,21.000000,,23.000000,16.000000
2001-07-31,17,42.000000,22.000000,30.000000,62.000000,21.000000,,22.000000,15.000000
2001-07-31,18,49.000000,29.000000,35.000000,52.000000,17.000000,,23.000000,29.000000
2001-07-31,19,57.000000,36.000000,45.000000,54.000000,25.000000,,27.000000,38.000000
2001-07-31,20,54.000000,53.000000,57.000000,89.000000,24.000000,,35.000000,42.000000
2001-07-31,21,50.000000,41.000000,51.000000,79.000000,42.000000,,34.000000,42.000000
2001-07-31,22,37.000000,33.000000,54.000000,102.000000,31.000000,,36.000000,25.000000
2001-07-31,23,40.000000,28.000000,56.000000,122.000000,26.000000,,37.000000,22.000000
2001-08-01,00,31.000000,23.000000,49.000000,79.000000,28.000000,,24.000000,16.000000
2001-08-01,01,36.000000,20.000000,34.000000,88.000000,20.000000,,26.000000,12.000000
2001-08-01,02,43.000000,19.000000,29.000000,60.000000,30.000000,,21.000000,12.000000
2001-08-01,03,40.000000,20.000000,29.000000,51.000000,28.000000,,15.000000,12.000000
2001-08-01,04,30.000000,21.000000,30.000000,46.000000,35.000000,,14.000000,13.000000
2001-08-01,05,33.000000,25.000000,34.000000,67.000000,29.000000,,19.000000,13.000000
2001-08-01,06,40.000000,27.000000,33.000000,77.000000,34.000000,,23.000000,17.000000
2001-08-01,07,51.000000,37.000000,44.000000,89.000000,39.000000,,32.000000,22.000000
2001-08-01,08,50.000000,35.000000,48.000000,99.000000,43.000000,,33.000000,26.000000
2001-08-01,09,47.000000,33.000000,42.000000,85.000000,38.000000,,34.000000,28.000000
2001-08-01,10,49.000000,31.000000,43.000000,70.000000,35.000000,,26.000000,35.000000
2001-08-01,11,51.000000,28.000000,35.000000,58.000000,30.000000,,24.000000,36.000000
2001-08-01,12,53.000000,26.000000,36.000000,65.000000,18.000000,,25.000000,25.000000
2001-08-01,13,45.000000,26.000000,33.000000,51.000000,19.000000,,23.000000,26.000000
2001-08-01,14,36.000000,25.000000,36.000000,55.000000,16.000000,,20.000000,22.000000
2001-08-01,15,37.000000,26.000000,33.000000,53.000000,15.000000,,20.000000,20.000000
2001-08-01,16,39.000000,23.000000,33.000000,58.000000,15.000000,,20.000000,18.000000
2001-08-01,17,38.000000,27.000000,33.000000,61.000000,19.000000,,22.000000,20.000000
2001-08-01,18,47.000000,23.000000,31.000000,56.000000,21.000000,,24.000000,19.000000
2001-08-01,19,49.000000,30.000000,49.000000,89.000000,32.000000,,32.000000,29.000000
2001-08-01,20,59.000000,45.000000,60.000000,124.000000,45.000000,,44.000000,44.000000
2001-08-01,21,49.000000,50.000000,61.000000,121.000000,48.000000,,42.000000,47.000000
2001-08-01,22,43.000000,45.000000,62.000000,115.000000,39.000000,,41.000000,38.000000
2001-08-01,23,37.000000,44.000000,62.000000,114.000000,22.000000,,38.000000,43.000000
2001-08-02,00,44.000000,34.000000,53.000000,109.000000,27.000000,,33.000000,27.000000
2001-08-02,01,47.000000,22.000000,38.000000,71.000000,35.000000,,34.000000,22.000000
2001-08-02,02,38.000000,26.000000,36.000000,59.000000,31.000000,,27.000000,15.000000
2001-08-02,03,36.000000,23.000000,39.000000,60.000000,31.000000,,25.000000,21.000000
2001-08-02,04,41.000000,22.000000,37.000000,69.000000,28.000000,,28.000000,17.000000
2001-08-02,05,46.000000,31.000000,36.000000,68.000000,30.000000,,27.000000,16.000000
2001-08-02,06,42.000000,31.000000,42.000000,79.000000,30.000000,,26.000000,20.000000
2001-08-02,07,45.000000,31.000000,42.000000,79.000000,29.000000,,28.000000,27.000000
2001-08-02,08,46.000000,31.000000,41.000000,76.000000,28.000000,,27.000000,29.000000
2001-08-02,09,55.000000,26.000000,43.000000,28.000000,33.000000,,27.000000,25.000000
2001-08-02,10,50.000000,24.000000,38.000000,33.000000,26.000000,,24.000000,18.000000
2001-08-02,11,52.000000,23.000000,32.000000,36.000000,22.000000,,23.000000,21.000000
2001-08-02,12,39.000000,22.000000,32.000000,37.000000,21.000000,,23.000000,16.000000
2001-08-02,13,41.000000,22.000000,31.000000,37.000000,19.000000,,21.000000,14.000000
2001-08-02,14,37.000000,22.000000,31.000000,39.000000,19.000000,,20.000000,15.000000
2001-08-02,15,38.000000,22.000000,31.000000,39.000000,19.000000,,21.000000,13.000000
2001-08-02,16,36.000000,23.000000,31.000000,39.000000,18.000000,,21.000000,12.000000
2001-08-02,17,39.000000,22.000000,31.000000,39.000000,19.000000,,21.000000,12.000000
2001-08-02,18,35.000000,24.000000,33.000000,42.000000,20.000000,,22.000000,17.000000
2001-08-02,19,42.000000,29.000000,36.000000,41.000000,24.000000,,25.000000,21.000000
2001-08-02,20,47.000000,36.000000,50.000000,43.000000,31.000000,,31.000000,38.000000
2001-08-02,21,52.000000,46.000000,58.000000,49.000000,27.000000,,39.000000,44.000000
2001-08-02,22,45.000000,41.000000,60.000000,51.000000,24.000000,,41.000000,32.000000
2001-08-02,23,33.000000,32.000000,46.000000,52.000000,19.000000,,28.000000,22.000000
2001-08-03,00,33.000000,19.000000,30.000000,36.000000,16.000000,,15.000000,10.000000
2001-08-03,01,32.000000,19.000000,30.000000,34.000000,16.000000,,14.000000,10.000000
2001-08-03,02,30.000000,19.000000,30.000000,33.000000,17.000000,,13.000000,9.000000
2001-08-03,03,31.000000,21.000000,36.000000,34.000000,21.000000,,18.000000,14.000000
2001-08-03,04,33.000000,22.000000,37.000000,39.000000,16.000000,,22.000000,14.000000
2001-08-03,05,33.000000,22.000000,32.000000,38.000000,25.000000,,20.000000,11.000000
2001-08-03,06,41.000000,24.000000,35.000000,43.000000,28.000000,,22.000000,12.000000
2001-08-03,07,41.000000,29.000000,42.000000,44.000000,35.000000,,28.000000,18.000000
2001-08-03,08,46.000000,31.000000,47.000000,43.000000,34.000000,,29.000000,24.000000
2001-08-03,09,51.000000,36.000000,47.000000,44.000000,31.000000,,31.000000,36.000000
2001-08-03,10,53.000000,30.000000,36.000000,41.000000,26.000000,,23.000000,27.000000
2001-08-03,11,44.000000,23.000000,34.000000,41.000000,22.000000,,21.000000,18.000000
2001-08-03,12,37.000000,23.000000,34.000000,41.000000,20.000000,,21.000000,16.000000
2001-08-03,13,41.000000,23.000000,35.000000,41.000000,20.000000,,22.000000,17.000000
2001-08-03,14,40.000000,21.000000,34.000000,41.000000,19.000000,,23.000000,15.000000
2001-08-03,15,40.000000,18.000000,33.000000,41.000000,20.000000,,21.000000,14.000000
2001-08-03,16,48.000000,21.000000,34.000000,41.000000,26.000000,,23.000000,13.000000
2001-08-03,17,42.000000,21.000000,33.000000,42.000000,21.000000,,25.000000,15.000000
2001-08-03,18,48.000000,28.000000,45.000000,47.000000,25.000000,,28.000000,25.000000
2001-08-03,19,53.000000,39.000000,57.000000,41.000000,25.000000,,32.000000,37.000000
2001-08-03,20,54.000000,40.000000,57.000000,51.000000,24.000000,,39.000000,35.000000
2001-08-03,21,43.000000,38.000000,58.000000,59.000000,37.000000,,43.000000,27.000000
2001-08-03,22,39.000000,33.000000,57.000000,56.000000,35.000000,,40.000000,40.000000
2001-08-03,23,50.000000,32.000000,56.000000,56.000000,36.000000,,41.000000,35.000000
2001-08-04,00,54.000000,29.000000,44.000000,50.000000,44.000000,,38.000000,21.000000
2001-08-04,01,46.000000,28.000000,44.000000,42.000000,42.000000,,35.000000,20.000000
2001-08-04,02,43.000000,34.000000,52.000000,43.000000,37.000000,,33.000000,28.000000
2001-08-04,03,45.000000,34.000000,56.000000,43.000000,34.000000,,34.000000,34.000000
2001-08-04,04,44.000000,31.000000,54.000000,45.000000,32.000000,,32.000000,32.000000
2001-08-04,05,38.000000,31.000000,47.000000,43.000000,31.000000,,29.000000,28.000000
2001-08-04,06,42.000000,29.000000,46.000000,44.000000,32.000000,,26.000000,30.000000
2001-08-04,07,43.000000,27.000000,47.000000,44.000000,28.000000,,28.000000,31.000000
2001-08-04,08,45.000000,33.000000,52.000000,49.000000,41.000000,,35.000000,37.000000
2001-08-04,09,49.000000,44.000000,62.000000,54.000000,53.000000,,46.000000,48.000000
2001-08-04,10,64.000000,45.000000,63.000000,44.000000,62.000000,,40.000000,78.000000
2001-08-04,11,75.000000,35.000000,39.000000,42.000000,37.000000,,26.000000,42.000000
2001-08-04,12,51.000000,29.000000,35.000000,40.000000,22.000000,,26.000000,24.000000
2001-08-04,13,44.000000,27.000000,34.000000,43.000000,18.000000,,25.000000,19.000000
2001-08-04,14,43.000000,26.000000,34.000000,40.000000,18.000000,,23.000000,21.000000
2001-08-04,15,45.000000,29.000000,32.000000,36.000000,18.000000,,22.000000,18.000000
2001-08-04,16,36.000000,28.000000,35.000000,34.000000,18.000000,,20.000000,15.000000
2001-08-04,17,35.000000,27.000000,38.000000,34.000000,16.000000,,23.000000,14.000000
2001-08-04,18,36.000000,30.000000,36.000000,35.000000,18.000000,,22.000000,16.000000
2001-08-04,19,39.000000,38.000000,40.000000,48.000000,23.000000,,30.000000,14.000000
2001-08-04,20,51.000000,37.000000,47.000000,49.000000,35.000000,,38.000000,20.000000
2001-08-04,21,57.000000,60.000000,65.000000,54.000000,47.000000,,45.000000,42.000000
2001-08-04,22,59.000000,59.000000,75.000000,62.000000,50.000000,,50.000000,56.000000
2001-08-04,23,41.000000,53.000000,67.000000,58.000000,31.000000,,48.000000,37.000000
2001-08-05,00,36.000000,46.000000,53.000000,54.000000,14.000000,,32.000000,24.000000
2001-08-05,01,36.000000,32.000000,42.000000,49.000000,18.000000,,36.000000,15.000000
2001-08-05,02,33.000000,24.000000,37.000000,50.000000,29.000000,,28.000000,14.000000
2001-08-05,03,34.000000,19.000000,33.000000,42.000000,37.000000,,21.000000,11.000000
2001-08-05,04,32.000000,18.000000,31.000000,37.000000,25.000000,,16.000000,14.000000
2001-08-05,05,37.000000,20.000000,30.000000,36.000000,20.000000,,15.000000,9.000000
2001-08-05,06,40.000000,23.000000,33.000000,37.000000,21.000000,,20.000000,10.000000
2001-08-05,07,45.000000,25.000000,34.000000,43.000000,24.000000,,23.000000,11.000000
2001-08-05,08,48.000000,28.000000,37.000000,47.000000,31.000000,,27.000000,12.000000
2001-08-05,09,41.000000,26.000000,34.000000,44.000000,27.000000,,25.000000,12.000000
2001-08-05,10,32.000000,25.000000,32.000000,43.000000,22.000000,,25.000000,11.000000
2001-08-05,11,36.000000,23.000000,32.000000,44.000000,23.000000,,27.000000,11.000000
2001-08-05,12,34.000000,23.000000,32.000000,40.000000,22.000000,,27.000000,10.000000
2001-08-05,13,39.000000,23.000000,31.000000,39.000000,19.000000,,22.000000,10.000000
2001-08-05,14,42.000000,23.000000,30.000000,38.000000,18.000000,,21.000000,10.000000
2001-08-05,15,41.000000,22.000000,30.000000,37.000000,18.000000,,22.000000,11.000000
2001-08-05,16,40.000000,23.000000,32.000000,37.000000,19.000000,,23.000000,10.000000
2001-08-05,17,35.000000,21.000000,31.000000,38.000000,20.000000,,23.000000,9.000000
2001-08-05,18,39.000000,30.000000,37.000000,40.000000,24.000000,,29.000000,18.000000
2001-08-05,19,40.000000,32.000000,46.000000,51.000000,28.000000,,34.000000,16.000000
2001-08-05,20,45.000000,37.000000,45.000000,57.000000,39.000000,,35.000000,17.000000
2001-08-05,21,35.000000,45.000000,48.000000,58.000000,44.000000,,40.000000,18.000000
2001-08-05,22,34.000000,34.000000,45.000000,51.000000,36.000000,,31.000000,16.000000
2001-08-05,23,35.000000,31.000000,35.000000,42.000000,26.000000,,24.000000,12.000000
2001-08-06,00,34.000000,24.000000,30.000000,33.000000,18.000000,,17.000000,12.000000
2001-08-06,01,31.000000,22.000000,36.000000,35.000000,18.000000,,19.000000,12.000000
2001-08-06,02,31.000000,26.000000,34.000000,31.000000,20.000000,,17.000000,11.000000
2001-08-06,03,36.000000,21.000000,40.000000,32.000000,18.000000,,27.000000,11.000000
2001-08-06,04,34.000000,20.000000,39.000000,37.000000,21.000000,,34.000000,10.000000
2001-08-06,05,39.000000,28.000000,41.000000,42.000000,27.000000,,28.000000,14.000000
2001-08-06,06,52.000000,35.000000,43.000000,43.000000,36.000000,,27.000000,33.000000
2001-08-06,07,52.000000,36.000000,50.000000,47.000000,35.000000,,33.000000,37.000000
2001-08-06,08,47.000000,37.000000,50.000000,50.000000,38.000000,,34.000000,41.000000
2001-08-06,09,55.000000,47.000000,49.000000,45.000000,40.000000,,32.000000,50.000000
2001-08-06,10,77.000000,41.000000,43.000000,40.000000,41.000000,,32.000000,41.000000
2001-08-06,11,72.000000,27.000000,34.000000,40.000000,29.000000,,25.000000,32.000000
2001-08-06,12,58.000000,23.000000,33.000000,39.000000,25.000000,,24.000000,18.000000
2001-08-06,13,52.000000,22.000000,33.000000,39.000000,21.000000,,23.000000,15.000000
2001-08-06,14,39.000000,24.000000,32.000000,40.000000,18.000000,,21.000000,19.000000
2001-08-06,15,38.000000,23.000000,31.000000,38.000000,19.000000,,22.000000,15.000000
2001-08-06,16,45.000000,22.000000,32.000000,39.000000,21.000000,,24.000000,14.000000
2001-08-06,17,44.000000,35.000000,33.000000,40.000000,22.000000,,23.000000,13.000000
2001-08-06,18,47.000000,55.000000,43.000000,42.000000,32.000000,,23.000000,29.000000
2001-08-06,19,55.000000,35.000000,52.000000,49.000000,38.000000,,39.000000,34.000000
2001-08-06,20,57.000000,45.000000,59.000000,56.000000,45.000000,,43.000000,38.000000
2001-08-06,21,54.000000,47.000000,59.000000,58.000000,44.000000,,40.000000,38.000000
2001-08-06,22,49.000000,43.000000,56.000000,51.000000,42.000000,,38.000000,39.000000
2001-08-06,23,51.000000,43.000000,54.000000,49.000000,29.000000,,36.000000,35.000000
2001-08-07,00,41.000000,40.000000,49.000000,41.000000,32.000000,,35.000000,24.000000
2001-08-07,01,34.000000,30.000000,44.000000,43.000000,37.000000,,33.000000,25.000000
2001-08-07,02,42.000000,23.000000,40.000000,35.000000,19.000000,,21.000000,16.000000
2001-08-07,03,34.000000,31.000000,33.000000,33.000000,17.000000,,18.000000,19.000000
2001-08-07,04,39.000000,26.000000,32.000000,28.000000,20.000000,,19.000000,15.000000
2001-08-07,05,43.000000,26.000000,35.000000,25.000000,27.000000,,24.000000,14.000000
2001-08-07,06,49.000000,33.000000,37.000000,44.000000,34.000000,,25.000000,20.000000
2001-08-07,07,56.000000,39.000000,45.000000,53.000000,34.000000,,35.000000,29.000000
2001-08-07,08,50.000000,35.000000,45.000000,47.000000,33.000000,,34.000000,34.000000
2001-08-07,09,54.000000,34.000000,41.000000,44.000000,28.000000,,28.000000,39.000000
2001-08-07,10,44.000000,34.000000,36.000000,43.000000,27.000000,,24.000000,27.000000
2001-08-07,11,44.000000,28.000000,34.000000,41.000000,20.000000,,24.000000,20.000000
2001-08-07,12,39.000000,25.000000,35.000000,42.000000,19.000000,,24.000000,20.000000
2001-08-07,13,41.000000,27.000000,35.000000,37.000000,18.000000,,21.000000,16.000000
2001-08-07,14,43.000000,27.000000,34.000000,38.000000,16.000000,,21.000000,20.000000
2001-08-07,15,43.000000,24.000000,33.000000,41.000000,17.000000,,24.000000,15.000000
2001-08-07,16,39.000000,28.000000,34.000000,43.000000,22.000000,,26.000000,12.000000
2001-08-07,17,37.000000,27.000000,34.000000,43.000000,26.000000,,28.000000,14.000000
2001-08-07,18,38.000000,27.000000,39.000000,36.000000,22.000000,,24.000000,20.000000
2001-08-07,19,44.000000,42.000000,57.000000,46.000000,39.000000,,37.000000,36.000000
2001-08-07,20,62.000000,52.000000,59.000000,48.000000,34.000000,,40.000000,47.000000
2001-08-07,21,64.000000,52.000000,56.000000,49.000000,42.000000,,37.000000,47.000000
2001-08-07,22,55.000000,52.000000,55.000000,50.000000,40.000000,,38.000000,47.000000
2001-08-07,23,56.000000,50.000000,54.000000,46.000000,34.000000,,36.000000,45.000000
2001-08-08,00,40.000000,41.000000,53.000000,39.000000,34.000000,,32.000000,41.000000
2001-08-08,01,40.000000,25.000000,35.000000,35.000000,30.000000,,21.000000,25.000000
2001-08-08,02,43.000000,22.000000,34.000000,31.000000,23.000000,,18.000000,16.000000
2001-08-08,03,38.000000,21.000000,32.000000,29.000000,22.000000,,17.000000,12.000000
2001-08-08,04,34.000000,20.000000,32.000000,30.000000,19.000000,,14.000000,11.000000
2001-08-08,05,42.000000,23.000000,33.000000,33.000000,21.000000,,19.000000,11.000000
2001-08-08,06,42.000000,32.000000,36.000000,43.000000,32.000000,,23.000000,15.000000
2001-08-08,07,49.000000,34.000000,42.000000,45.000000,38.000000,,28.000000,22.000000
2001-08-08,08,51.000000,36.000000,49.000000,48.000000,39.000000,,32.000000,25.000000
2001-08-08,09,56.000000,41.000000,51.000000,45.000000,41.000000,,33.000000,33.000000
2001-08-08,10,59.000000,31.000000,47.000000,40.000000,29.000000,,28.000000,29.000000
2001-08-08,11,49.000000,28.000000,35.000000,41.000000,22.000000,,23.000000,23.000000
2001-08-08,12,46.000000,27.000000,36.000000,39.000000,18.000000,,23.000000,18.000000
2001-08-08,13,42.000000,26.000000,35.000000,40.000000,18.000000,,24.000000,18.000000
2001-08-08,14,37.000000,25.000000,34.000000,36.000000,17.000000,,22.000000,19.000000
2001-08-08,15,38.000000,24.000000,35.000000,36.000000,14.000000,,23.000000,17.000000
2001-08-08,16,35.000000,28.000000,35.000000,32.000000,15.000000,,18.000000,13.000000
2001-08-08,17,37.000000,27.000000,38.000000,32.000000,15.000000,,21.000000,17.000000
2001-08-08,18,40.000000,34.000000,49.000000,33.000000,15.000000,,27.000000,24.000000
2001-08-08,19,44.000000,33.000000,47.000000,35.000000,17.000000,,25.000000,23.000000
2001-08-08,20,44.000000,30.000000,45.000000,34.000000,28.000000,,27.000000,28.000000
2001-08-08,21,39.000000,37.000000,46.000000,40.000000,24.000000,,33.000000,21.000000
2001-08-08,22,35.000000,52.000000,42.000000,46.000000,40.000000,,31.000000,22.000000
2001-08-08,23,35.000000,37.000000,36.000000,41.000000,35.000000,,28.000000,17.000000
2001-08-09,00,40.000000,25.000000,34.000000,36.000000,29.000000,,23.000000,15.000000
2001-08-09,01,37.000000,22.000000,31.000000,32.000000,21.000000,,18.000000,12.000000
2001-08-09,02,36.000000,19.000000,31.000000,29.000000,26.000000,,17.000000,11.000000
2001-08-09,03,33.000000,21.000000,29.000000,29.000000,22.000000,,15.000000,11.000000
2001-08-09,04,39.000000,20.000000,29.000000,30.000000,20.000000,,15.000000,11.000000
2001-08-09,05,37.000000,27.000000,31.000000,36.000000,27.000000,,20.000000,13.000000
2001-08-09,06,46.000000,33.000000,37.000000,41.000000,31.000000,,28.000000,14.000000
2001-08-09,07,43.000000,36.000000,41.000000,41.000000,35.000000,,31.000000,25.000000
2001-08-09,08,45.000000,35.000000,41.000000,41.000000,33.000000,,29.000000,26.000000
2001-08-09,09,46.000000,26.000000,36.000000,36.000000,29.000000,,24.000000,25.000000
2001-08-09,10,44.000000,26.000000,34.000000,36.000000,20.000000,,22.000000,22.000000
2001-08-09,11,37.000000,23.000000,24.000000,36.000000,18.000000,,21.000000,16.000000
2001-08-09,12,43.000000,23.000000,,36.000000,18.000000,,21.000000,15.000000
2001-08-09,13,45.000000,22.000000,,36.000000,,,21.000000,13.000000
2001-08-09,14,44.000000,22.000000,,38.000000,,,20.000000,12.000000
2001-08-09,15,43.000000,20.000000,,36.000000,,,21.000000,12.000000
2001-08-09,16,43.000000,20.000000,,33.000000,,,21.000000,11.000000
2001-08-09,17,42.000000,21.000000,,36.000000,,,21.000000,12.000000
2001-08-09,18,49.000000,23.000000,,35.000000,,,23.000000,13.000000
2001-08-09,19,56.000000,26.000000,,36.000000,,,25.000000,21.000000
2001-08-09,20,46.000000,32.000000,,46.000000,,,35.000000,21.000000
2001-08-09,21,48.000000,39.000000,,57.000000,,,45.000000,25.000000
2001-08-09,22,46.000000,42.000000,,64.000000,,,45.000000,18.000000
2001-08-09,23,37.000000,35.000000,,61.000000,,,45.000000,13.000000
2001-08-10,00,34.000000,22.000000,,59.000000,,,35.000000,11.000000
2001-08-10,01,30.000000,19.000000,,38.000000,,,17.000000,12.000000
2001-08-10,02,32.000000,19.000000,,34.000000,,,16.000000,9.000000
2001-08-10,03,32.000000,18.000000,,32.000000,,,15.000000,9.000000
2001-08-10,04,31.000000,20.000000,,31.000000,,,11.000000,10.000000
2001-08-10,05,32.000000,21.000000,,38.000000,,,31.000000,10.000000
2001-08-10,06,48.000000,30.000000,,45.000000,,,36.000000,15.000000
2001-08-10,07,58.000000,38.000000,,48.000000,,,42.000000,22.000000
2001-08-10,08,48.000000,38.000000,17.000000,50.000000,,,39.000000,26.000000
2001-08-10,09,48.000000,42.000000,47.000000,46.000000,,,46.000000,22.000000
2001-08-10,10,51.000000,27.000000,52.000000,48.000000,,,36.000000,26.000000
2001-08-10,11,69.000000,26.000000,37.000000,43.000000,,,27.000000,22.000000
2001-08-10,12,55.000000,23.000000,33.000000,41.000000,,,22.000000,17.000000
2001-08-10,13,40.000000,23.000000,34.000000,41.000000,,,22.000000,14.000000
2001-08-10,14,44.000000,23.000000,33.000000,41.000000,,,21.000000,14.000000
2001-08-10,15,46.000000,23.000000,33.000000,40.000000,,,23.000000,12.000000
2001-08-10,16,50.000000,22.000000,32.000000,40.000000,,9.000000,22.000000,10.000000
2001-08-10,17,39.000000,21.000000,33.000000,38.000000,,33.000000,21.000000,10.000000
2001-08-10,18,44.000000,22.000000,34.000000,42.000000,,,23.000000,12.000000
2001-08-10,19,45.000000,26.000000,36.000000,47.000000,,,28.000000,16.000000
2001-08-10,20,53.000000,37.000000,46.000000,53.000000,,,37.000000,27.000000
2001-08-10,21,49.000000,39.000000,58.000000,53.000000,,,42.000000,38.000000
